Year: 2013, Month: 11, Date: 29,4.1002455,0.6702454,2.7164955,2.1,35.64,5.7599998,16.845001
Year: 2013, Month: 11, Date: 30,4.8502455,-1.0697546,2.2681618,4.0,35.64,9.36,18.014997
Year: 2013, Month: 12, Date: 01,4.9502454,-1.8397547,0.96566206,0.0,31.68,14.4,20.249998
Year: 2013, Month: 12, Date: 02,7.4302454,-1.7697545,2.3310788,0.0,33.839996,11.879999,23.07
Year: 2013, Month: 12, Date: 03,3.3902454,-3.5697546,-1.0922545,0.0,14.4,8.28,12.000001
Year: 2013, Month: 12, Date: 04,4.3502455,-2.4697547,0.23857869,0.0,18.0,9.36,14.324997
Year: 2013, Month: 12, Date: 05,5.380245,0.88024545,3.4035785,0.3,50.76,9.36,24.705
Year: 2013, Month: 12, Date: 06,5.520245,2.3402452,4.202329,3.4999998,48.96,20.16,34.229996
Year: 2013, Month: 12, Date: 07,6.4102454,-1.2597545,2.1981623,0.0,18.72,6.8399997,13.154999
Year: 2013, Month: 12, Date: 08,6.1002455,-3.1197548,0.06274545,0.0,14.04,6.8399997,11.099999
Year: 2013, Month: 12, Date: 09,5.690245,-2.5797548,-0.22475441,0.0,14.04,7.2,11.025001
Year: 2013, Month: 12, Date: 10,6.6602454,-3.6597548,0.1873288,0.0,12.599999,5.3999996,10.335
Year: 2013, Month: 12, Date: 11,4.5202456,-2.7797546,-0.41808787,0.0,15.4800005,7.5599995,12.12
Year: 2013, Month: 12, Date: 12,2.9202452,-2.5297546,-1.2476711,0.0,16.56,9.36,12.96
Year: 2013, Month: 12, Date: 13,1.5502454,-2.8397546,-1.5410045,0.0,16.199999,9.72,13.635001
Year: 2013, Month: 12, Date: 14,3.6202455,-1.8997546,0.98649526,2.0,21.599998,10.08,16.95
Year: 2013, Month: 12, Date: 15,5.6002455,-0.48975456,1.3331621,0.0,22.68,11.159999,17.535
Year: 2013, Month: 12, Date: 16,7.4502454,-1.1197546,1.1714953,0.0,22.319998,15.4800005,19.395002
Year: 2013, Month: 12, Date: 17,7.360245,-2.4497547,0.6935788,0.0,20.519999,13.679999,17.744999
Year: 2013, Month: 12, Date: 18,6.8302455,-0.7897546,1.9106623,0.0,22.68,12.959999,18.66
Year: 2013, Month: 12, Date: 19,7.790245,0.7602454,4.845662,12.199999,33.12,10.440001,23.79
Year: 2013, Month: 12, Date: 20,7.0102453,0.8502454,4.3231616,6.0,18.72,8.64,12.554999
Year: 2013, Month: 12, Date: 21,4.9702454,0.6902454,2.6885786,0.0,25.199999,10.799999,18.9
Year: 2013, Month: 12, Date: 22,11.330245,4.2002454,8.419828,1.9000001,42.839996,24.84,33.884995
Year: 2013, Month: 12, Date: 23,12.910245,4.670245,9.418162,0.0,42.48,19.8,26.429998
Year: 2013, Month: 12, Date: 24,12.0602455,3.1802454,7.152745,0.0,30.239998,20.16,25.439997
Year: 2013, Month: 12, Date: 25,8.760245,4.860245,6.904829,21.300003,26.64,11.159999,18.809998
Year: 2013, Month: 12, Date: 26,5.3502455,4.5202456,5.082329,17.5,25.56,5.04,18.33
Year: 2013, Month: 12, Date: 27,6.290245,0.6802454,3.7114954,0.0,28.08,17.28,23.19
